,contributors,coordinates,created_at,display_text_range,entities,extended_entities,extended_tweet,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,possibly_sensitive,quote_count,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,reply_count,retweet_count,retweeted,retweeted_status,source,text,timestamp_ms,truncated,user,withheld_in_countries,
0,,,Sun Jan 16 20:55:29 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='youtu.be/69oLSN92QgM', expanded_url='https://youtu.be/69oLSN92QgM', indices=[53, 76], url='https://t.co/OjWrsNrrcV')], user_mentions=[Row(id=3313946418, id_str='3313946418', indices=[3, 17], name='Cheryl de Boissiere', screen_name='priscilagural'), Row(id=10228272, id_str='10228272', indices=[81, 89], name='YouTube', screen_name='YouTube')])",,,0,False,low,,1.48281881573001E+018,1.48281881573001E+018,,,,,,False,en,,False,0,,,,,0,0,False,"Row(contributors=None, coordinates=None, created_at='Sun Jan 16 20:54:33 +0000 2022', display_text_range=None, entities=Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='youtu.be/69oLSN92QgM', expanded_url='https://youtu.be/69oLSN92QgM', indices=[34, 57], url='https://t.co/OjWrsNrrcV')], user_mentions=[Row(id=10228272, id_str='10228272', indices=[62, 70], name='YouTube', screen_name='YouTube')]), extended_entities=None, extended_tweet=None, favorite_count=0, favorited=False, filter_level='low', geo=None, id=1482818580630564867, id_str='1482818580630564867', in_reply_to_screen_name=None, in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, is_quote_status=False, lang='en', place=None, possibly_sensitive=False, quote_count=0, quoted_status=None, quoted_status_id=None, quoted_status_id_str=None, quoted_status_permalink=None, reply_count=0, retweet_count=1, retweeted=False, scopes=None, source='<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', text='COVID 🦠 Around The World 🌏 Part 3 https://t.co/OjWrsNrrcV via @YouTube', truncated=False, user=Row(contributors_enabled=False, created_at='Thu Aug 13 04:26:37 +0000 2015', default_profile=True, default_profile_image=False, description='Agnostic. Resister. Trolls need not apply. Fuck Trump!!!', favourites_count=61030, follow_request_sent=None, followers_count=13833, following=None, friends_count=14779, geo_enabled=False, id=3313946418, id_str='3313946418', is_translator=False, lang=None, listed_count=12, location=None, name='Cheryl de Boissiere', notifications=None, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_banner_url=None, profile_image_url='http://pbs.twimg.com/profile_images/1254885456908390400/CjkujJ3h_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1254885456908390400/CjkujJ3h_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='priscilagural', statuses_count=77205, time_zone=None, translator_type='none', url=None, utc_offset=None, verified=False, withheld_in_countries=[]), withheld_in_countries=None)","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @priscilagural: COVID 🦠 Around The World 🌏 Part 3 https://t.co/OjWrsNrrcV via @YouTube,1642366529768,False,"Row(contributors_enabled=False, created_at='Sat Nov 21 12:57:54 +0000 2015', default_profile=True, default_profile_image=False, description='#NoSpecificTweetDirection🕊#AllTweetChamber #NatureLover🏄 #FactQuotes😇 #CarFreak🚗 #FBR #Resist #LGBTQAlly #Resister #Resistance #BLM🚸⬆He/Him/His🇺🇸🕊', favourites_count=32697, follow_request_sent=None, followers_count=16700, following=None, friends_count=16375, geo_enabled=True, id=4312184779, id_str='4312184779', is_translator=False, lang=None, listed_count=12, location='Planet Earth 🌎🌍🌍🕊', name='ACTIVE!🥶😷🕊', notifications=None, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/4312184779/1582658533', profile_image_url='http://pbs.twimg.com/profile_images/1475502835500347393/iJalZ18T_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1475502835500347393/iJalZ18T_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='huntedgift', statuses_count=13510, time_zone=None, translator_type='none', url=None, utc_offset=None, verified=False, withheld_in_countries=[])",,
1,,,Sun Jan 16 20:55:29 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='twitter.com/i/web/status/1…', expanded_url='https://twitter.com/i/web/status/1482818815960526850', indices=[115, 138], url='https://t.co/n3uG9EWWMf')], user_mentions=[])",,"Row(display_text_range=[0, 197], entities=Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='ift.tt/3FviaRX', expanded_url='https://ift.tt/3FviaRX', indices=[114, 137], url='https://t.co/qofwVGzRWw'), Row(display_url='bit.ly/3oZ3k3', expanded_url='https://bit.ly/3oZ3k3', indices=[174, 197], url='https://t.co/DQ2y0j7NAi')], user_mentions=[]), extended_entities=None, full_text=""Maryland Gov. Hogan says Biden's plan to send at-home COVID-19 tests is 'hijacking' the state's plan to buy tests https://t.co/qofwVGzRWw\n✔️social media marketing services 👉 https://t.co/DQ2y0j7NAi"")",0,False,low,,1.48281881596053E+018,1.48281881596053E+018,,,,,,False,en,,False,0,,,,,0,0,False,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Maryland Gov. Hogan says Biden's plan to send at-home COVID-19 tests is 'hijacking' the state's plan to buy tests… https://t.co/n3uG9EWWMf,1642366529823,True,"Row(contributors_enabled=False, created_at='Wed Dec 12 12:48:10 +0000 2018', default_profile=True, default_profile_image=False, description='Free SEO Brand tricks', favourites_count=0, follow_request_sent=None, followers_count=66, following=None, friends_count=602, geo_enabled=False, id=1072835502733062144, id_str='1072835502733062144', is_translator=False, lang=None, listed_count=0, location='United States', name='SEOBAY', notifications=None, profile_background_color='F5F8FA', profile_background_image_url='', profile_background_image_url_https='', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/1072835502733062144/1558117690', profile_image_url='http://pbs.twimg.com/profile_images/1115485221544054784/sYb_z3aO_normal.png', profile_image_url_https='https://pbs.twimg.com/profile_images/1115485221544054784/sYb_z3aO_normal.png', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='SEOBAY1', statuses_count=27973, time_zone=None, translator_type='none', url='https://helloseobay.medium.com/', utc_offset=None, verified=False, withheld_in_countries=[])",,
2,,,Sun Jan 16 20:55:29 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='twitter.com/i/web/status/1…', expanded_url='https://twitter.com/i/web/status/1482818816027541510', indices=[117, 140], url='https://t.co/NWATY4XnIy')], user_mentions=[])",,"Row(display_text_range=[0, 209], entities=Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[]), extended_entities=None, full_text=""Many docs I'm guessing would agree with author about endemic phase.  Data seems to sync up, at least in NJ. \n\nLab confirmed Covid cases down 93% in 2 weeks.  41,000 at the peak to 2,400 yesterday.  \n\n93% drop!"")",0,False,low,,1.48281881602754E+018,1.48281881602754E+018,,,,,,True,en,,,0,"Row(contributors=None, coordinates=None, created_at='Sun Jan 16 20:41:07 +0000 2022', display_text_range=None, entities=Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='newyorker.com/magazine/2022/…', expanded_url='https://www.newyorker.com/magazine/2022/01/24/do-the-omicron-numbers-mean-what-we-think-they-mean', indices=[68, 91], url='https://t.co/jqj8RRWXzr')], user_mentions=[Row(id=24443284, id_str='24443284', indices=[55, 65], name='Brian Sullivan', screen_name='SullyCNBC')]), extended_entities=None, extended_tweet=None, favorite_count=0, favorited=False, filter_level='low', geo=None, id=1482815197328855041, id_str='1482815197328855041', in_reply_to_screen_name=None, in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, is_quote_status=False, lang='en', place=None, possibly_sensitive=False, quote_count=0, quoted_status_id=None, quoted_status_id_str=None, reply_count=0, retweet_count=0, retweeted=False, scopes=None, source='<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', text='Do the Omicron Numbers Mean What We Think They Mean?  \u2066@SullyCNBC\u2069  https://t.co/jqj8RRWXzr', truncated=False, user=Row(contributors_enabled=False, created_at='Sat Aug 17 13:40:49 +0000 2019', default_profile=True, default_profile_image=False, description='44 years a union lawyer. White Sox, Bears, Bulls, Black Hawks, Marquette Golden Eagles, Gonzaga Bulldogs. Now mostly Maine, before 44 years St. Louis', favourites_count=3720, follow_request_sent=None, followers_count=40, following=None, friends_count=154, geo_enabled=True, id=1162720571722993664, id_str='1162720571722993664', is_translator=False, lang=None, listed_count=0, location=None, name='jeff h', notifications=None, profile_background_color='F5F8FA', profile_background_image_url='', profile_background_image_url_https='', profile_background_tile=False, profile_banner_url=None, profile_image_url='http://pbs.twimg.com/profile_images/1289950970257051651/8F1A3rwQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1289950970257051651/8F1A3rwQ_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='jeff03305427', statuses_count=5525, time_zone=None, translator_type='none', url=None, utc_offset=None, verified=False, withheld_in_countries=[]), withheld_copyright=None, withheld_in_countries=None)",1.48281519732886E+018,1.48281519732886E+018,"Row(display='twitter.com/jeff03305427/s…', expanded='https://twitter.com/jeff03305427/status/1482815197328855041', url='https://t.co/j9XYCW5zTf')",0,0,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Many docs I'm guessing would agree with author about endemic phase.  Data seems to sync up, at least in NJ. 

Lab c… https://t.co/NWATY4XnIy",1642366529839,True,"Row(contributors_enabled=False, created_at='Sat Mar 14 22:41:09 +0000 2009', default_profile=False, default_profile_image=False, description='Emmy-nominated Anchor & Senior National Correspondent with CNBC. 41 countries & 49 states and counting.  Insta: @briansullivan (music etc)', favourites_count=18, follow_request_sent=None, followers_count=96588, following=None, friends_count=999, geo_enabled=False, id=24443284, id_str='24443284', is_translator=False, lang=None, listed_count=1272, location='Home', name='Brian Sullivan', notifications=None, profile_background_color='C6E2EE', profile_background_image_url='http://abs.twimg.com/images/themes/theme2/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme2/bg.gif', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/24443284/1520706018', profile_image_url='http://pbs.twimg.com/profile_images/1368040666274664455/ujPGSm1B_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1368040666274664455/ujPGSm1B_normal.jpg', profile_link_color='3B94D9', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DAECF4', profile_text_color='663B12', profile_use_background_image=True, protected=False, screen_name='SullyCNBC', statuses_count=7036, time_zone=None, translator_type='none', url='https://www.cnbc.com/brian-sullivan/', utc_offset=None, verified=True, withheld_in_countries=[])",,
3,,,Sun Jan 16 20:55:29 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[Row(id=2730264319, id_str='2730264319', indices=[3, 16], name='Eric Matheny 🎙', screen_name='EricMMatheny')])",,,0,False,low,,1.48281881625414E+018,1.48281881625414E+018,,,,,,False,en,,,0,,,,,0,0,False,"Row(contributors=None, coordinates=None, created_at='Sun Jan 16 19:55:54 +0000 2022', display_text_range=None, entities=Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[]), extended_entities=None, extended_tweet=None, favorite_count=2207, favorited=False, filter_level='low', geo=None, id=1482803817951469576, id_str='1482803817951469576', in_reply_to_screen_name=None, in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, is_quote_status=False, lang='en', place=None, possibly_sensitive=None, quote_count=19, quoted_status=None, quoted_status_id=None, quoted_status_id_str=None, quoted_status_permalink=None, reply_count=47, retweet_count=620, retweeted=False, scopes=None, source='<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', text='COVID measures were designed to crush the human spirit. No science involved. Just pure evil.', truncated=False, user=Row(contributors_enabled=False, created_at='Wed Aug 13 20:18:03 +0000 2014', default_profile=False, default_profile_image=False, description='Attorney • Podcaster • Social Commentator • Cohost of “Bob & Eric Save America” • iTunes: http://rb.gy/ckwpnf | Google: http://shorturl.at/fnyJ5 Pronouns: AK/47', favourites_count=166474, follow_request_sent=None, followers_count=165732, following=None, friends_count=117978, geo_enabled=True, id=2730264319, id_str='2730264319', is_translator=False, lang=None, listed_count=251, location='Florida', name='Eric Matheny 🎙', notifications=None, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/2730264319/1639529044', profile_image_url='http://pbs.twimg.com/profile_images/1395779349031395330/7AyrCDbZ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1395779349031395330/7AyrCDbZ_normal.jpg', profile_link_color='143C4A', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, protected=False, screen_name='EricMMatheny', statuses_count=207874, time_zone=None, translator_type='none', url='http://Patreon.com/BobAndEric', utc_offset=None, verified=False, withheld_in_countries=[]), withheld_in_countries=None)","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EricMMatheny: COVID measures were designed to crush the human spirit. No science involved. Just pure evil.,1642366529893,False,"Row(contributors_enabled=False, created_at='Wed Apr 15 21:39:13 +0000 2009', default_profile=False, default_profile_image=False, description='4th Gen Cdn 🇮🇪🍁🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f #NoVaxMandates •Ehlers-Danlos Syndrome•Benzo/Antidepressant Withdrawal & Psych Trauma Survivor•God Wins•🙏💞💪', favourites_count=22026, follow_request_sent=None, followers_count=661, following=None, friends_count=568, geo_enabled=True, id=31529447, id_str='31529447', is_translator=False, lang=None, listed_count=0, location='S.Ontario Gulag, Chinada 🇨🇦', name='Elle•✝️•Em', notifications=None, profile_background_color='352726', profile_background_image_url='http://abs.twimg.com/images/themes/theme5/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme5/bg.gif', profile_background_tile=True, profile_banner_url='https://pbs.twimg.com/profile_banners/31529447/1610026182', profile_image_url='http://pbs.twimg.com/profile_images/1403734725701865478/4bbbz3NA_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1403734725701865478/4bbbz3NA_normal.jpg', profile_link_color='D02B55', profile_sidebar_border_color='829D5E', profile_sidebar_fill_color='99CC33', profile_text_color='3E4415', profile_use_background_image=True, protected=False, screen_name='lesmer13', statuses_count=5065, time_zone=None, translator_type='none', url='https://shakepay.me/r/24G72QZ', utc_offset=None, verified=False, withheld_in_countries=[])",,
4,,,Sun Jan 16 20:55:29 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='twitter.com/i/web/status/1…', expanded_url='https://twitter.com/i/web/status/1482818816656740355', indices=[121, 144], url='https://t.co/nkkNjJWEmw')], user_mentions=[])",,"Row(display_text_range=[0, 283], entities=Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[]), extended_entities=None, full_text=""does it not bother anyone who is double and triple vaccinated that you've got covid &amp; have probably given it to the people closest to you?\n\nlike did we just put these shit half-tested vaccines in our bodies to avoid death, but that's it? \n\nlike serious disability is not a thing?"")",0,False,low,,1.48281881665674E+018,1.48281881665674E+018,,,,,,False,en,,,0,,,,,0,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",does it not bother anyone who is double and triple vaccinated that you've got covid &amp, have probably given it to the… https://t.co/nkkNjJWEmw,1642366529989,True,"Row(contributors_enabled=False, created_at='Mon May 21 01:59:39 +0000 2012', default_profile=True, default_profile_image=False, description=""If you don't INCLUDE people in their problem solving process, you EXCLUDE them & that is oppression. Working towards kindness & empathy for all. no lists or DMs"", favourites_count=64327, follow_request_sent=None, followers_count=3456, following=None, friends_count=4998, geo_enabled=False, id=586161487, id_str='586161487', is_translator=False, lang=None, listed_count=282, location='Colonizer Genocide Zone', name='love moves you 🇵🇸', notifications=None, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/586161487/1410403344', profile_image_url='http://pbs.twimg.com/profile_images/737336752982085632/XyoGgwea_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/737336752982085632/XyoGgwea_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='Lovemovesyou', statuses_count=235435, time_zone=None, translator_type='none', url=None, utc_offset=None, verified=False, withheld_in_countries=[])",
5,,,Sun Jan 16 20:55:30 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[])",,,0,False,low,,1.4828188169881E+018,1.4828188169881E+018,,,,,,True,en,,,0,"Row(contributors=None, coordinates=None, created_at='Sun Jan 16 15:35:51 +0000 2022', display_text_range=None, entities=Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='twitter.com/i/web/status/1…', expanded_url='https://twitter.com/i/web/status/1482738375371206657', indices=[117, 140], url='https://t.co/zyhHUEjpMm')], user_mentions=[]), extended_entities=None, extended_tweet=Row(display_text_range=[0, 193], entities=Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[]), extended_entities=None, full_text='Heard there is a new variant on its way in the next 48 hours...the EUROPA variant is expected to infect those of tangerine persuasion  and requires both your covid and normal passports...🖤🧡🖤🧡🖤🧡'), favorite_count=46, favorited=False, filter_level='low', geo=None, id=1482738375371206657, id_str='1482738375371206657', in_reply_to_screen_name=None, in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, is_quote_status=False, lang='en', place=None, possibly_sensitive=None, quote_count=0, quoted_status_id=None, quoted_status_id_str=None, reply_count=5, retweet_count=0, retweeted=False, scopes=None, source='<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', text='Heard there is a new variant on its way in the next 48 hours...the EUROPA variant is expected to infect those of ta… https://t.co/zyhHUEjpMm', truncated=True, user=Row(contributors_enabled=False, created_at='Sun May 04 17:30:06 +0000 2014', default_profile=True, default_profile_image=False, description='father,grandad,snp member and dundee united fan..our country stands on the edge of greatness..🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🧡🖤', favourites_count=36435, follow_request_sent=None, followers_count=2737, following=None, friends_count=2832, geo_enabled=False, id=2477178564, id_str='2477178564', is_translator=False, lang=None, listed_count=6, location='Dundee, Scotland', name='andy crichton', notifications=None, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/2477178564/1589760960', profile_image_url='http://pbs.twimg.com/profile_images/1407546330143244288/Yd8CbAm__normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1407546330143244288/Yd8CbAm__normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='andycrichton6', statuses_count=20733, time_zone=None, translator_type='none', url=None, utc_offset=None, verified=False, withheld_in_countries=[]), withheld_copyright=None, withheld_in_countries=None)",1.48273837537121E+018,1.48273837537121E+018,"Row(display='twitter.com/andycrichton6/…', expanded='https://twitter.com/andycrichton6/status/1482738375371206657', url='https://t.co/8dwF7wzKzm')",0,0,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",hahaha it's all about gain of function!,1642366530068,False,"Row(contributors_enabled=False, created_at='Thu Aug 26 06:57:40 +0000 2010', default_profile=True, default_profile_image=False, description='uneducated ex soldier blacklisted by MAGGIE the hag brought 3 children up on dole. living in a snob ridden britain being invaded by stealth. look and sod off...', favourites_count=1976, follow_request_sent=None, followers_count=337, following=None, friends_count=207, geo_enabled=True, id=183138723, id_str='183138723', is_translator=False, lang=None, listed_count=37, location='England UK', name=""genie 'sarollah'"", notifications=None, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_banner_url=None, profile_image_url='http://pbs.twimg.com/profile_images/1599268428/026_normal.JPG', profile_image_url_https='https://pbs.twimg.com/profile_images/1599268428/026_normal.JPG', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='phykick', statuses_count=73802, time_zone=None, translator_type='none', url=None, utc_offset=None, verified=False, withheld_in_countries=[])",,
6,,,Sun Jan 16 20:55:30 +0000 2022,,"Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[Row(id=1341408196934680577, id_str='1341408196934680577', indices=[3, 15], name='Rep. Kristina Shelton', screen_name='RepKristina')])",,,0,False,low,,1.48281881706363E+018,1.48281881706363E+018,,,,,,False,en,,,0,,,,,0,0,False,"Row(contributors=None, coordinates=None, created_at='Sun Jan 16 16:02:28 +0000 2022', display_text_range=None, entities=Row(hashtags=[], media=None, symbols=[], urls=[Row(display_url='twitter.com/i/web/status/1…', expanded_url='https://twitter.com/i/web/status/1482745074538668033', indices=[117, 140], url='https://t.co/EGdg9pOxmS')], user_mentions=[]), extended_entities=None, extended_tweet=Row(display_text_range=[0, 153], entities=Row(hashtags=[], media=None, symbols=[], urls=[], user_mentions=[]), extended_entities=None, full_text='Every single person who is angered by our failed COVID response should be fighting for universal health care and fully funded public health institutions.'), favorite_count=52, favorited=False, filter_level='low', geo=None, id=1482745074538668033, id_str='1482745074538668033', in_reply_to_screen_name=None, in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, is_quote_status=False, lang='en', place=None, possibly_sensitive=None, quote_count=1, quoted_status=None, quoted_status_id=None, quoted_status_id_str=None, quoted_status_permalink=None, reply_count=3, retweet_count=5, retweeted=False, scopes=None, source='<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', text='Every single person who is angered by our failed COVID response should be fighting for universal health care and fu… https://t.co/EGdg9pOxmS', truncated=True, user=Row(contributors_enabled=False, created_at='Tue Dec 22 15:40:28 +0000 2020', default_profile=True, default_profile_image=False, description='Official twitter account for Representative Kristina Shelton, Wisconsin’s 90th Assembly District | she/her | 💚Green Bay', favourites_count=1693, follow_request_sent=None, followers_count=1232, following=None, friends_count=574, geo_enabled=False, id=1341408196934680577, id_str='1341408196934680577', is_translator=False, lang=None, listed_count=16, location='Green Bay, WI', name='Rep. Kristina Shelton', notifications=None, profile_background_color='F5F8FA', profile_background_image_url='', profile_background_image_url_https='', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/1341408196934680577/1635444992', profile_image_url='http://pbs.twimg.com/profile_images/1404552649530347528/vx239gqQ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1404552649530347528/vx239gqQ_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='RepKristina', statuses_count=944, time_zone=None, translator_type='none', url='https://legis.wisconsin.gov/assembly/90/shelton', utc_offset=None, verified=True, withheld_in_countries=[]), withheld_in_countries=None)","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RepKristina: Every single person who is angered by our failed COVID response should be fighting for universal health care and fully fun…,1642366530086,False,"Row(contributors_enabled=False, created_at='Mon Feb 22 15:08:44 +0000 2016', default_profile=True, default_profile_image=False, description='Son 👨\u200d👩\u200d👧\u200d👦, Brother👨\u200d👧, Uncle 🍀 | Chair of @mkedems 2017-21 #Cheesehead🧀 ✈️ DMV #HailState🎓🐶🐾 ✊🏾🏳️\u200d🌈 @WaltonForWI', favourites_count=55433, follow_request_sent=None, followers_count=2412, following=None, friends_count=5000, geo_enabled=True, id=701785700908269568, id_str='701785700908269568', is_translator=False, lang=None, listed_count=29, location='Washington, DC', name='❄️Chris Walton☃️', notifications=None, profile_background_color='F5F8FA', profile_background_image_url='', profile_background_image_url_https='', profile_background_tile=False, profile_banner_url='https://pbs.twimg.com/profile_banners/701785700908269568/1609850816', profile_image_url='http://pbs.twimg.com/profile_images/1464259769062072327/DfxOg8OB_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1464259769062072327/DfxOg8OB_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, protected=False, screen_name='ChrisWaltonMKE', statuses_count=42956, time_zone=None, translator_type='none', url='http://www.facebook.com/waltonforwi', utc_offset=None, verified=False, withheld_in_countries=[])",,
